iter	Passed	Remaining
6372	93204	345543
6373	93216	345516
6374	93230	345500
6375	93243	345481
6376	93255	345457
6377	93272	345449
6378	93288	345439
6379	93303	345426
6380	93314	345400
6381	93328	345382
6382	93341	345363
6383	93356	345348
6384	93384	345382
6385	93397	345361
6386	93410	345341
6387	93425	345329
6388	93438	345309
6389	93451	345289
6390	93465	345272
6391	93482	345264
6392	93494	345240
6393	93509	345229
6394	93525	345218
6395	93540	345203
6396	93556	345195
6397	93569	345174
6398	93581	345151
6399	93596	345135
6400	93608	345113
6401	93618	345081
6402	93629	345052
6403	93644	345038
6404	93656	345014
6405	93667	344985
6406	93678	344958
6407	93691	344939
6408	93708	344933
6409	93723	344919
6410	93737	344903
6411	93754	344896
6412	93768	344880
6413	93782	344861
6414	93798	344852
6415	93808	344821
6416	93822	344804
6417	93835	344783
6418	93848	344765
6419	93869	344773
6420	93882	344751
6421	93896	344733
6422	93910	344719
6423	93927	344714
6424	93941	344696
6425	93957	344686
6426	93972	344672
6427	93986	344657
6428	94003	344650
6429	94017	344634
6430	94029	344609
6431	94046	344603
6432	94059	344583
6433	94075	344571
6434	94088	344554
6435	94101	344532
6436	94117	344521
6437	94130	344501
6438	94142	344478
6439	94157	344465
6440	94173	344455
6441	94186	344435
6442	94203	344429
6443	94217	344412
6444	94229	344389
6445	94243	344370
6446	94256	344351
6447	94267	344321
6448	94279	344298
6449	94293	344281
6450	94311	344276
6451	94324	344258
6452	94341	344253
6453	94352	344225
6454	94369	344217
6455	94381	344195
6456	94391	344164
6457	94407	344154
6458	94424	344145
6459	94437	344126
6460	94447	344095
6461	94457	344065
6462	94476	344066
6463	94491	344051
6464	94504	344030
6465	94518	344013
6466	94532	343998
6467	94548	343986
6468	94563	343973
6469	94576	343954
6470	94587	343927
6471	94599	343902
6472	94615	343894
6473	94631	343881
6474	94644	343863
6475	94659	343848
6476	94672	343829
6477	94684	343806
6478	94696	343779
6479	94707	343754
6480	94723	343742
6481	94736	343721
6482	94750	343706
6483	94761	343677
6484	94774	343656
6485	94786	343632
6486	94797	343605
6487	94806	343572
6488	94820	343554
6489	94831	343526
6490	94843	343502
6491	94856	343483
6492	94867	343455
6493	94882	343440
6494	94895	343419
6495	94907	343397
6496	94918	343368
6497	94933	343356
6498	94951	343353
6499	94967	343342
6500	94981	343326
6501	94992	343298
6502	95003	343271
6503	95022	343272
6504	95037	343261
6505	95049	343236
6506	95065	343225
6507	95079	343208
6508	95095	343199
6509	95111	343191
6510	95125	343174
6511	95140	343159
6512	95157	343153
6513	95174	343146
6514	95190	343137
6515	95202	343114
6516	95215	343095
6517	95230	343082
6518	95243	343060
6519	95258	343046
6520	95271	343025
6521	95284	343006
6522	95297	342986
6523	95313	342975
6524	95327	342958
6525	95340	342938
6526	95352	342915
6527	95365	342894
6528	95382	342887
6529	95395	342868
6530	95412	342860
6531	95426	342844
6532	95439	342826
6533	95454	342813
6534	95470	342802
6535	95484	342785
6536	95499	342771
6537	95509	342741
6538	95519	342711
6539	95534	342698
6540	95549	342684
6541	95565	342673
6542	95576	342647
6543	95590	342629
6544	95603	342608
6545	95622	342611
6546	95635	342591
6547	95649	342572
6548	95663	342557
6549	95681	342554
6550	95692	342528
6551	95708	342515
6552	95721	342496
6553	95737	342487
6554	95750	342468
6555	95762	342444
6556	95773	342415
6557	95785	342392
6558	95798	342372
6559	95811	342351
6560	95825	342334
6561	95840	342321
6562	95854	342303
6563	95868	342289
6564	95880	342262
6565	95895	342249
6566	95907	342228
6567	95923	342215
6568	95936	342197
6569	95949	342176
6570	95961	342151
6571	95972	342125
6572	95984	342102
6573	95997	342079
6574	96010	342059
6575	96022	342037
6576	96035	342016
6577	96048	341996
6578	96062	341978
6579	96076	341962
6580	96088	341939
6581	96101	341918
6582	96113	341894
6583	96125	341869
6584	96135	341840
6585	96149	341821
6586	96159	341792
6587	96171	341767
6588	96184	341748
6589	96200	341737
6590	96215	341724
6591	96228	341704
6592	96242	341686
6593	96253	341661
6594	96267	341644
6595	96282	341628
6596	96297	341617
6597	96315	341614
6598	96339	341632
6599	96355	341623
6600	96375	341627
6601	96392	341622
6602	96405	341603
6603	96417	341578
6604	96430	341559
6605	96444	341542
6606	96456	341517
6607	96467	341489
6608	96478	341464
6609	96491	341441
6610	96503	341417
6611	96517	341401
6612	96528	341375
6613	96543	341360
6614	96557	341346
6615	96574	341340
6616	96587	341318
6617	96596	341285
6618	96612	341276
6619	96628	341266
6620	96644	341255
6621	96662	341251
6622	96677	341238
6623	96692	341226
6624	96708	341218
6625	96725	341208
6626	96737	341186
6627	96753	341176
6628	96766	341157
6629	96779	341135
6630	96793	341120
6631	96804	341092
6632	96819	341079
6633	96834	341067
6634	96846	341043
6635	96859	341023
6636	96872	341001
6637	96885	340982
6638	96897	340957
6639	96908	340931
6640	96921	340911
6641	96933	340888
6642	96948	340873
6643	96965	340868
6644	96980	340853
6645	96991	340826
6646	97006	340812
6647	97018	340790
6648	97031	340770
6649	97043	340747
6650	97058	340734
6651	97071	340711
6652	97081	340684
6653	97094	340664
6654	97113	340664
6655	97123	340632
6656	97139	340622
6657	97154	340610
6658	97170	340601
6659	97187	340593
6660	97198	340567
6661	97212	340551
6662	97226	340535
6663	97239	340511
6664	97255	340503
6665	97269	340485
6666	97283	340470
6667	97299	340459
6668	97314	340448
6669	97330	340436
6670	97343	340418
6671	97358	340403
6672	97370	340381
6673	97385	340368
6674	97399	340351
6675	97410	340325
6676	97423	340303
6677	97436	340284
6678	97447	340255
6679	97460	340236
6680	97474	340220
6681	97491	340213
6682	97504	340194
6683	97521	340187
6684	97534	340168
6685	97548	340150
6686	97566	340147
6687	97582	340138
6688	97597	340125
6689	97611	340109
6690	97627	340097
6691	97641	340081
6692	97655	340066
6693	97670	340052
6694	97686	340044
6695	97703	340034
6696	97717	340019
6697	97731	340002
6698	97746	339988
6699	97759	339968
6700	97773	339952
6701	97785	339928
6702	97797	339905
6703	97808	339879
6704	97822	339860
6705	97834	339837
6706	97846	339815
6707	97861	339801
6708	97872	339775
6709	97888	339764
6710	97899	339738
6711	97910	339711
6712	97926	339701
6713	97938	339677
6714	97952	339659
6715	97965	339640
6716	97978	339621
6717	97995	339615
6718	98007	339590
6719	98019	339568
6720	98032	339547
6721	98047	339535
6722	98065	339532
6723	98081	339520
6724	98095	339504
6725	98108	339486
6726	98119	339458
6727	98131	339435
6728	98144	339414
6729	98157	339395
6730	98169	339371
6731	98186	339363
6732	98202	339353
6733	98218	339343
6734	98233	339330
6735	98250	339324
6736	98262	339303
6737	98275	339283
6738	98292	339275
6739	98305	339257
6740	98317	339231
6741	98329	339209
6742	98340	339181
6743	98354	339164
6744	98370	339156
6745	98382	339134
6746	98396	339115
6747	98409	339094
6748	98422	339076
6749	98436	339059
6750	98449	339038
6751	98460	339011
6752	98472	338989
6753	98489	338980
6754	98503	338965
6755	98516	338945
6756	98531	338931
6757	98543	338908
6758	98556	338888
6759	98569	338868
6760	98584	338857
6761	98596	338834
6762	98610	338815
6763	98622	338791
6764	98636	338775
6765	98647	338749
6766	98659	338726
6767	98674	338710
6768	98686	338690
6769	98700	338671
6770	98713	338651
6771	98728	338640
6772	98743	338626
6773	98753	338596
6774	98768	338583
6775	98782	338564
6776	98796	338548
6777	98807	338523
6778	98821	338506
6779	98838	338499
6780	98851	338480
6781	98862	338454
6782	98875	338432
6783	98888	338413
6784	98950	338560
6785	98978	338592
6786	98992	338574
6787	99003	338549
6788	99014	338522
6789	99029	338509
6790	99043	338492
6791	99057	338475
6792	99072	338461
6793	99088	338451
6794	99101	338431
6795	99114	338411
6796	99128	338394
6797	99139	338370
6798	99156	338363
6799	99168	338338
6800	99181	338321
6801	99195	338302
6802	99210	338289
6803	99223	338270
6804	99239	338258
6805	99255	338248
6806	99274	338249
6807	99290	338240
6808	99304	338225
6809	99320	338215
6810	99336	338204
6811	99351	338193
6812	99365	338174
6813	99381	338164
6814	99396	338150
6815	99409	338132
6816	99425	338122
6817	99436	338095
6818	99450	338078
6819	99465	338065
6820	99477	338042
6821	99490	338021
6822	99502	338000
6823	99516	337982
6824	99527	337957
6825	99540	337937
6826	99553	337915
6827	99568	337903
6828	99582	337886
6829	99596	337868
6830	99609	337849
6831	99622	337829
6832	99637	337818
6833	99649	337792
6834	99660	337766
6835	99671	337739
6836	99682	337714
6837	99695	337692
6838	99708	337672
6839	99722	337657
6840	99736	337641
6841	99750	337624
6842	99764	337605
6843	99774	337577
6844	99788	337560
6845	99802	337543
6846	99820	337542
6847	99836	337529
6848	99849	337511
6849	99862	337491
6850	99877	337476
6851	99893	337470
6852	99909	337458
6853	99923	337443
6854	99940	337434
6855	99952	337411
6856	99964	337390
6857	99978	337371
6858	99989	337347
6859	100002	337325
6860	100013	337300
6861	100027	337282
6862	100040	337264
6863	100054	337245
6864	100067	337225
6865	100076	337194
6866	100090	337177
6867	100107	337169
6868	100119	337148
6869	100135	337138
6870	100149	337120
6871	100161	337097
6872	100176	337086
6873	100192	337073
6874	100206	337057
6875	100224	337053
6876	100239	337041
6877	100252	337023
6878	100273	337028
6879	100286	337009
6880	100299	336990
6881	100315	336979
6882	100328	336959
6883	100342	336944
6884	100355	336923
6885	100372	336916
6886	100385	336897
6887	100397	336874
6888	100411	336857
6889	100425	336839
6890	100436	336813
6891	100448	336789
6892	100463	336777
6893	100479	336767
6894	100490	336741
6895	100504	336725
6896	100516	336701
6897	100528	336679
6898	100539	336653
6899	100551	336630
6900	100565	336612
6901	100579	336595
6902	100592	336576
6903	100606	336559
6904	100618	336535
6905	100630	336514
6906	100643	336492
6907	100655	336471
6908	100668	336451
6909	100680	336427
6910	100697	336419
6911	100712	336407
6912	100725	336386
6913	100735	336357
6914	100748	336339
6915	100761	336319
6916	100780	336319
6917	100796	336307
6918	100813	336304
6919	100826	336283
6920	100841	336269
6921	100856	336256
6922	100868	336234
6923	100882	336217
6924	100898	336205
6925	100910	336184
6926	100923	336163
6927	100935	336139
6928	100947	336117
6929	100959	336094
6930	100971	336070
6931	100984	336052
6932	100999	336038
6933	101012	336017
6934	101023	335992
6935	101037	335976
6936	101050	335956
6937	101063	335934
6938	101079	335927
6939	101092	335907
6940	101105	335887
6941	101116	335860
6942	101130	335844
6943	101142	335820
6944	101154	335799
6945	101171	335790
6946	101186	335777
6947	101200	335761
6948	101212	335739
6949	101226	335721
6950	101242	335712
6951	101257	335699
6952	101270	335678
6953	101282	335655
6954	101294	335634
6955	101309	335620
6956	101323	335605
6957	101338	335592
6958	101349	335565
6959	101366	335558
6960	101379	335539
6961	101392	335518
6962	101405	335499
6963	101422	335493
6964	101438	335482
6965	101450	335459
6966	101465	335445
6967	101481	335438
6968	101497	335425
6969	101513	335415
6970	101526	335398
6971	101538	335375
6972	101551	335354
6973	101565	335338
6974	101580	335323
6975	101593	335304
6976	101610	335297
6977	101626	335288
6978	101640	335270
6979	101656	335261
6980	101668	335239
6981	101677	335208
6982	101690	335186
6983	101701	335158
6984	101714	335139
6985	101723	335109
6986	101734	335082
6987	101745	335055
6988	101758	335034
6989	101774	335026
6990	101787	335006
6991	101800	334986
6992	101810	334955
6993	101821	334930
6994	101833	334907
6995	101850	334899
6996	101861	334875
6997	101873	334851
6998	101889	334841
6999	101902	334823
7000	101917	334809
7001	101930	334788
7002	101945	334777
7003	101959	334758
7004	101971	334736
7005	101983	334714
7006	101995	334692
7007	102009	334674
7008	102024	334661
7009	102039	334649
7010	102056	334641
7011	102068	334617
7012	102081	334598
7013	102093	334575
7014	102105	334553
7015	102117	334529
7016	102128	334503
7017	102140	334481
7018	102152	334459
7019	102173	334464
7020	102189	334455
7021	102202	334435
7022	102219	334429
7023	102235	334418
7024	102247	334397
7025	102261	334381
7026	102273	334356
7027	102285	334334
7028	102297	334311
7029	102311	334296
7030	102327	334285
7031	102339	334261
7032	102349	334233
7033	102361	334210
7034	102374	334191
7035	102388	334174
7036	102405	334167
7037	102419	334151
7038	102430	334126
7039	102443	334106
7040	102454	334079
7041	102471	334071
7042	102485	334057
7043	102501	334046
7044	102512	334019
7045	102527	334006
7046	102544	334002
7047	102560	333991
7048	102574	333975
7049	102594	333976
7050	102611	333971
7051	102624	333951
7052	102637	333932
7053	102650	333912
7054	102662	333890
7055	102676	333873
7056	102692	333864
7057	102706	333846
7058	102718	333824
7059	102730	333800
7060	102741	333774
7061	102754	333754
7062	102766	333732
7063	102779	333713
7064	102791	333689
7065	102805	333672
7066	102820	333660
7067	102829	333628
7068	102841	333604
7069	102853	333582
7070	102867	333565
7071	102879	333543
7072	102890	333517
7073	102906	333509
7074	102920	333492
7075	102932	333469
7076	102945	333448
7077	102956	333424
7078	102971	333409
7079	102985	333394
7080	102998	333375
7081	103013	333361
7082	103028	333348
7083	103045	333340
7084	103057	333319
7085	103071	333303
7086	103084	333282
7087	103098	333267
7088	103111	333248
7089	103125	333232
7090	103138	333210
7091	103149	333186
7092	103160	333160
7093	103171	333132
7094	103183	333111
7095	103196	333090
7096	103209	333071
7097	103225	333060
7098	103237	333039
7099	103254	333030
7100	103267	333013
7101	103278	332987
7102	103290	332964
7103	103301	332939
7104	103317	332927
7105	103331	332912
7106	103347	332900
7107	103358	332877
7108	103372	332860
7109	103386	332844
7110	103400	332828
7111	103422	332835
7112	103438	332827
7113	103450	332804
7114	103464	332787
7115	103479	332776
7116	103491	332753
7117	103506	332740
7118	103520	332721
7119	103531	332697
7120	103547	332687
7121	103561	332671
7122	103572	332643
7123	103589	332638
7124	103605	332629
7125	103616	332603
7126	103629	332583
7127	103641	332558
7128	103654	332541
7129	103668	332525
7130	103680	332502
7131	103694	332485
7132	103710	332475
7133	103723	332456
7134	103738	332443
7135	103754	332432
7136	103767	332414
7137	103781	332397
7138	103798	332391
7139	103813	332377
7140	103825	332355
7141	103838	332337
7142	103852	332317
7143	103866	332303
7144	103879	332284
7145	103894	332269
7146	103908	332254
7147	103922	332237
7148	103935	332219
7149	103950	332205
7150	103966	332194
7151	103979	332174
7152	103993	332160
7153	104009	332148
7154	104025	332138
7155	104042	332131
7156	104051	332101
7157	104062	332075
7158	104073	332050
7159	104086	332031
7160	104099	332009
7161	104111	331989
7162	104126	331976
7163	104139	331955
7164	104151	331932
7165	104163	331911
7166	104176	331890
7167	104188	331867
7168	104201	331849
7169	104221	331850
7170	104232	331826
7171	104245	331807
7172	104262	331800
7173	104273	331773
7174	104288	331761
7175	104302	331743
7176	104312	331714
7177	104322	331687
7178	104333	331662
7179	104348	331646
7180	104361	331627
7181	104372	331603
7182	104387	331591
7183	104404	331584
7184	104418	331567
7185	104430	331544
7186	104445	331531
7187	104458	331511
7188	104474	331502
7189	104491	331496
7190	104505	331478
7191	104520	331466
7192	104534	331451
7193	104547	331431
7194	104561	331415
7195	104577	331403
7196	104590	331384
7197	104602	331362
7198	104615	331341
7199	104634	331341
7200	104647	331322
7201	104661	331305
7202	104674	331289
7203	104688	331271
7204	104699	331244
7205	104711	331224
7206	104723	331199
7207	104736	331180
7208	104751	331169
7209	104765	331150
7210	104779	331134
7211	104797	331132
7212	104810	331111
7213	104825	331101
7214	104842	331093
7215	104856	331077
7216	104870	331059
7217	104881	331034
7218	104900	331033
7219	104917	331029
7220	104931	331012
7221	104944	330993
7222	104961	330984
7223	104976	330972
7224	104990	330955
7225	105008	330954
7226	105024	330942
7227	105038	330927
7228	105055	330919
7229	105069	330903
7230	105084	330889
7231	105109	330908
7232	105123	330891
7233	105136	330871
7234	105149	330853
7235	105164	330839
7236	105178	330823
7237	105191	330805
7238	105205	330790
7239	105218	330770
7240	105233	330757
7241	105248	330742
7242	105261	330725
7243	105276	330712
7244	105290	330695
7245	105304	330677
7246	105317	330660
7247	105333	330648
7248	105348	330635
7249	105366	330631
7250	105383	330626
7251	105397	330609
7252	105413	330598
7253	105430	330594
7254	105446	330584
7255	105459	330562
7256	105472	330543
7257	105486	330528
7258	105500	330513
7259	105527	330535
7260	105539	330512
7261	105551	330491
7262	105562	330465
7263	105575	330447
7264	105590	330433
7265	105602	330412
7266	105619	330405
7267	105638	330402
7268	105653	330391
7269	105669	330380
7270	105686	330374
7271	105700	330357
7272	105714	330341
7273	105731	330335
7274	105748	330327
7275	105765	330322
7276	105780	330307
7277	105793	330289
7278	105809	330277
7279	105826	330272
7280	105843	330264
7281	105859	330254
7282	105874	330243
7283	105889	330227
7284	105901	330207
7285	105917	330196
7286	105932	330183
7287	105949	330177
7288	105961	330153
7289	105972	330129
7290	105986	330112
7291	106001	330097
7292	106013	330077
7293	106027	330058
